RELATÓRIO DE EVOLUÇÃO - 1ª Consulta Odontológica
Equipes: eSB
Competências: ABR/25, AGO/25, DEZ/25

==================================================
RESUMO DAS VARIAÇÕES
==================================================
ABR_25: Média de pontuação = 1.03
AGO_25: Média de pontuação = 0.88
DEZ_25: Média de pontuação = 0.59

% de crescimento entre 2025-04 e 2025-08: 21.44%
% de crescimento entre 2025-08 e 2025-12: 3.48%

Crescimento total médio: -4.12%

==================================================
TOP 5 - MAIOR CRESCIMENTO
==================================================
  0540/00 (INE: 0001879588): 927.78%
  0027/40 (INE: 0002125366): 804.55%
  ESB ERVA-DOCE (INE: 0002062836): 745.10%
  ESB 16 (INE: 0002018772): 518.18%
  ESB 30 (INE: 0002019051): 496.43%

==================================================
TOP 5 - MENOR CRESCIMENTO
==================================================
  ESB ALEGRIA (INE: 0002386887): -100.00%
  ESB 01 - UBS 10 REC (INE: 0001924931): -100.00%
  ESB 12 (INE: 0002018683): -100.00%
  ESB 02 - UBS 02 SAM (INE: 0001923692): -100.00%
  ESB 04 - UBS 02 TAG (INE: 0002064030): -100.00%


==================================================
DADOS COMPLETOS
==================================================

ESTABELECIMENTO;INE;NOME DA EQUIPE;PONT_ABR_25;PONT_AGO_25;PONT_DEZ_25;VAR_1_2_%;VAR_2_3_%;CRESCIMENTO_TOTAL_%
UBS 02 SAMAMBAIA;0002064170;ESB 05 - UBS 02 SAM;0.53;2.17;0.65;309.43;-70.05;22.64
UBS 05 SAMAMBAIA;0002064243;ESB 02 - UBS 05 SAM;16.61;10.18;5.93;-38.71;-41.75;-64.3
UBS 01 VICENTE PIRES;0002456389;ESB 05 - UBS 01 VP;0.61;0.85;2.14;39.34;151.76;250.82
UBS 02 SAMAMBAIA;0002064189;ESB 06 - UBS 02 SAM;0.81;1.6;1.13;97.53;-29.38;39.51
UBS 6 GAMA;0001881051;1209/51;3.82;2.45;1.47;-35.86;-40.0;-61.52
UBS 5 SETOR DE MANSOES SOBRADINHO II;0002062879;ESB DENTE-DE-LEAO;1.31;1.36;0.31;3.82;-77.21;-76.34
UBS 4 SETOR DE MANSOES SOBRADINHO II;0002062860;ESB CALIANDRA;0.81;2.12;0.84;161.73;-60.38;3.7
UBS 3 VEREDAS I BRAZLANDIA;0002018527;ESB 4;1.51;1.5;1.42;-0.66;-5.33;-5.96
UBS 2 SOBRADINHO II;0002062836;ESB ERVA-DOCE;1.02;5.71;8.62;459.8;50.96;745.1
UBS 3 GAMA;0001880411;1204/46;0.81;1.35;0.82;66.67;-39.26;1.23
UBS 1 SOBRADINHO II;0002062771;ESB MARSALA;0.38;0.2;0.17;-47.37;-15.0;-55.26
UBS 1 SANTA MARIA;0002125358;0026/39;0.4;1.01;0.45;152.5;-55.45;12.5
UBS 03 RECANTO DAS EMAS;0001925571;ESB 06 - UBS 03 REC;1.95;1.67;0.2;-14.36;-88.02;-89.74
UBS 11 CEILANDIA;0002019108;ESB 33;1.02;0.31;0.1;-69.61;-67.74;-90.2
UBS 1 PARANOA;0001906046;ESB 5 PARANOA;1.01;0.27;0.15;-73.27;-44.44;-85.15
UBS 7 BURITIZINHO SOBRADINHO II;0002062763;ESB CINZA;1.98;0.0;0.0;-100.0;0.0;-100.0
UBS 01 RIACHO FUNDO I;0002117819;ESB 01 UBS 01 RIACHO FUNDO I;1.73;0.31;0.32;-82.08;3.23;-81.5
UBS 01 SAMAMBAIA;0002456400;ESB 02 - UBS 01SAM;0.53;0.45;0.36;-15.09;-20.0;-32.08
UBS 6 CEILANDIA;0002018829;ESB 17;1.83;1.13;0.22;-38.25;-80.53;-87.98
UBS 9 SANTOS DUMONT PLANALTINA;0002063069;ESB LIBELULA;0.0;0.0;0.0;0.0;0.0;0.0
UBS 02 TAGUATINGA;0002456397;ESB 05 - UBS 02 TAG;2.64;0.43;0.45;-83.71;4.65;-82.95
UBS 12 CEILANDIA;0002019124;ESB 35;0.17;0.48;0.43;182.35;-10.42;152.94
UBS 04 RECANTO DAS EMAS;0001925660;ESB 01 - UBS 04 REC;1.18;1.15;0.09;-2.54;-92.17;-92.37
UBS 2 SOBRADINHO II;0002062828;ESB BEM-ME-QUER;1.28;0.5;0.05;-60.94;-90.0;-96.09
UBS 3 GAMA;0001880233;1202/44;3.8;4.98;2.89;31.05;-41.97;-23.95
UBS 04 RECANTO DAS EMAS;0002064383;ESB 05 - UBS 04 REC;0.0;0.0;0.09;0.0;100.0;100.0
UBS 3 PARANOA PARQUE;0001909444;ESB 3 PARANOA PARQUE;1.29;2.38;0.12;84.5;-94.96;-90.7
UBS 3 NOVA COLINA SOBRADINHO;0002062682;ESB CEREJEIRA;1.89;0.98;0.84;-48.15;-14.29;-55.56
UBS 4 CEILANDIA;0002019310;ESB 42;0.44;0.0;0.75;-100.0;100.0;70.45
UBS 01 NUCLEO BANDEIRANTE;0002117703;ESB 02 UBS 01 NB;3.0;1.22;0.26;-59.33;-78.69;-91.33
UBS 02 RECANTO DAS EMAS;0002064367;ESB 04 - UBS 02 REC;0.54;0.0;0.17;-100.0;100.0;-68.52
UBS 15 CEILANDIA;0002272849;ESB 52;0.79;0.56;0.23;-29.11;-58.93;-70.89
UBS 3 ASA NORTE VILA PLANALTO;0002473860;ESB IPE AMARELO;0.0;1.04;0.39;100.0;-62.5;100.0
UBS 07 SAMAMBAIA;0001924575;ESB 03 - UBS 07 SAM;1.43;0.75;0.12;-47.55;-84.0;-91.61
UBS 07 SAMAMBAIA;0001924508;ESB 01 - UBS 07 SAM;0.94;0.57;0.0;-39.36;-100.0;-100.0
UBS 1 SAO SEBASTIAO;0001910248;ESB 6 SAO SEBASTIAO;0.59;0.21;0.12;-64.41;-42.86;-79.66
UBS 1 VARJAO;0002203081;ESB AMIZADE;0.64;0.0;0.2;-100.0;100.0;-68.75
UBS 01 TAGUATINGA;0002335638;ESB 04 - UBS 01 TAG;0.83;1.06;0.79;27.71;-25.47;-4.82
UBS 1 PARANOA;0001905902;ESB 3 PARANOA;0.27;0.26;0.0;-3.7;-100.0;-100.0
UBS 01 RECANTO DAS EMAS;0002064316;ESB 01 - UBS 01 REC;0.54;0.33;0.45;-38.89;36.36;-16.67
UBS 2 ASA NORTE;0002203065;ESB VERMELHA;1.67;1.81;0.53;8.38;-70.72;-68.26
UBS 17 CEILANDIA;0002019280;ESB 41;0.85;1.32;2.15;55.29;62.88;152.94
UBS 6 CEILANDIA;0002018853;ESB 18;1.14;0.8;0.0;-29.82;-100.0;-100.0
UBS 9 CEILANDIA;0002019027;ESB 28;2.68;2.85;1.29;6.34;-54.74;-51.87
UBS 02 TAGUATINGA;0001918621;ESB 01 - UBS 02 TAG;1.82;0.0;0.29;-100.0;100.0;-84.07
UBS 07 SAMAMBAIA;0001924613;ESB 05 - UBS 07 SAM;2.58;1.25;0.66;-51.55;-47.2;-74.42
UBS 08 TAGUATINGA;0001923625;ESB 02 - UBS 08 TAG;0.58;1.46;1.6;151.72;9.59;175.86
UBS 1 PARANOA;0001905716;ESB 1 PARANOA;1.63;1.05;1.38;-35.58;31.43;-15.34
UBS 4 GAMA;0002170914;1221/57;4.95;1.41;0.58;-71.52;-58.87;-88.28
UBS 4 PLANALTINA;0002422409;ESB ALECRIM - PL;1.8;0.53;0.87;-70.56;64.15;-51.67
UBS 1 SOBRADINHO;0002062593;ESB CANARIO - SOB;0.0;0.0;0.0;0.0;0.0;0.0
UBS 1 VARJAO;0002386887;ESB ALEGRIA;4.22;1.57;0.0;-62.8;-100.0;-100.0
UBS 3 CEILANDIA;0002018683;ESB 12;1.35;1.45;0.0;7.41;-100.0;-100.0
UBS 04 RIACHO FUNDO II;0002117924;ESB 01 UBS 04 RIACHO FUNDO II;0.63;1.58;0.56;150.79;-64.56;-11.11
UBS 02 RECANTO DAS EMAS;0002064359;ESB 03 - UBS 02 REC;0.0;0.0;0.0;0.0;0.0;0.0
UBS 1 SOBRADINHO II;0002062747;ESB SALMAO;3.13;0.41;0.2;-86.9;-51.22;-93.61
UBS 03 GUARA;0002117541;ESB 03 UBS 03 GUARA;0.0;2.26;1.03;100.0;-54.42;100.0
UBS 2 SANTA MARIA;0002256770;1229/65;0.0;0.0;0.0;0.0;0.0;0.0
UBS 05 RECANTO DAS EMAS;0001924982;ESB 01 - UBS 05 REC;1.12;0.48;0.62;-57.14;29.17;-44.64
UBS 03 RECANTO DAS EMAS;0001925172;ESB 02 - UBS 03 REC;1.19;2.53;0.0;112.61;-100.0;-100.0
UBS 7 CEILANDIA;0002018950;ESB 22;0.37;0.66;1.14;78.38;72.73;208.11
UBS 7 INCRA 08 BRAZLANDIA;0002018578;ESB 5;1.0;0.44;0.26;-56.0;-40.91;-74.0
UBS 2 BRAZLANDIA;0002156253;ESB 43;0.55;0.44;0.26;-20.0;-40.91;-52.73
UBS 1 GAMA;0002220784;1223/59;0.0;0.0;0.0;0.0;0.0;0.0
UBS 08 TAGUATINGA;0002064081;ESB 03 - UBS 08 TAG;0.0;0.0;0.0;0.0;0.0;0.0
UBS 1 LAGO NORTE;0002536250;ESB ONIX;0.0;0.64;0.8;100.0;25.0;100.0
UBS 04 RECANTO DAS EMAS;0001925717;ESB 02 - UBS 04 REC;0.74;0.5;0.71;-32.43;42.0;-4.05
UBS 2 ASA NORTE;0002335581;ESB AZUL;0.5;0.49;0.21;-2.0;-57.14;-58.0
UBS 5 PLANALTINA;0002062976;ESB GARCA;3.06;2.2;0.53;-28.1;-75.91;-82.68
UBS 06 TAGUATINGA;0001923552;ESB 02 - UBS 06 TAG;1.15;2.36;3.01;105.22;27.54;161.74
UBS 1 SAO SEBASTIAO;0001910116;ESB 1 SAO SEBASTIAO;0.2;0.24;0.18;20.0;-25.0;-10.0
UBS 4 PLANALTINA;0002062941;ESB CAMOMILA;0.83;1.2;0.47;44.58;-60.83;-43.37
UBS 1 BRAZLANDIA;0002018349;ESB 1;0.0;0.0;0.55;0.0;100.0;100.0
UBS 5 CEILANDIA;0002018772;ESB 16;0.11;0.4;0.68;263.64;70.0;518.18
UBS 11 SAMAMBAIA;0002235153;ESB 04 - UBS11 SAM;0.0;0.0;0.0;0.0;0.0;0.0
UBS 9 ENGENHO DAS LAGES GAMA;0002235846;1228/64;0.95;1.06;1.24;11.58;16.98;30.53
UBS 12 SAMAMBAIA;0001924834;ESB 03 - UBS 12 SAM;0.0;0.0;0.41;0.0;100.0;100.0
UBS 1 SAO SEBASTIAO;0001910183;ESB 4 SAO SEBASTIAO;0.0;0.54;0.3;100.0;-44.44;100.0
UBS 01 RIACHO FUNDO I;0002117843;ESB 02 UBS 01 RIACHO FUNDO 01;0.8;0.63;0.08;-21.25;-87.3;-90.0
UBS 2 ASA NORTE;0002489201;ESB VERDE;1.27;0.31;0.26;-75.59;-16.13;-79.53
UBS 2 GAMA;0001880055;0253/41;0.83;0.67;1.31;-19.28;95.52;57.83
UBS 05 TAGUATINGA;0001923501;ESB 02 - UBS 05 TAG;1.17;1.31;0.33;11.97;-74.81;-71.79
UBS 1 SAO SEBASTIAO;0001910167;ESB 3 SAO SEBASTIAO;1.55;0.0;0.66;-100.0;100.0;-57.42
UBS 10 SANTA MARIA;0001881132;1210/37;2.88;1.43;0.62;-50.35;-56.64;-78.47
UBS 03 GUARA;0002117525;ESB 01 UBS 03 GUARA;0.64;0.4;0.0;-37.5;-100.0;-100.0
UBS 2 SOBRADINHO II;0002062844;ESB ALECRIM;1.18;1.41;3.05;19.49;116.31;158.47
UBS 08 SAMAMBAIA;0001924702;ESB 02 - UBS 08 SAM;0.83;0.69;2.27;-16.87;228.99;173.49
UBS 5 GAMA;0002376318;1235/71;0.95;1.67;1.23;75.79;-26.35;29.47
UBS 03 GUARA;0002117576;ESB 04 UBS 03 GUARA;1.42;0.18;0.17;-87.32;-5.56;-88.03
UBS 02 TAGUATINGA;0001918788;ESB 02 - UBS 02 TAG;1.91;0.33;0.18;-82.72;-45.45;-90.58
UBS 9 CEILANDIA;0002019043;ESB 29;2.76;0.82;1.95;-70.29;137.8;-29.35
UBS 1 LAGO NORTE;0002203073;ESB TOPAZIO;0.0;0.83;0.0;100.0;-100.0;0.0
UBS 03 RECANTO DAS EMAS;0001925504;ESB 05 - UBS 03 REC;0.82;0.86;0.87;4.88;1.16;6.1
UBS 3 SANTA MARIA;0001881264;3400/38;0.31;0.66;0.17;112.9;-74.24;-45.16
UBS 1 ITAPOA;0001909827;ESB 1 ITAPOA;4.06;1.81;0.91;-55.42;-49.72;-77.59
UBS 06 TAGUATINGA;0001923544;ESB 01 - UBS 06 TAG;0.39;0.23;0.84;-41.03;265.22;115.38
UBS 1 SOBRADINHO;0002062585;ESB GAIVOTA - SOB;0.0;1.09;0.43;100.0;-60.55;100.0
UBS 06 SAMAMBAIA;0001924443;ESB 02 - UBS 06 SAM;0.64;0.22;0.0;-65.62;-100.0;-100.0
UBS 12 SAMAMBAIA;0002456419;ESB 06 - UBS 12 SAM;1.45;0.0;0.0;-100.0;0.0;-100.0
UBS 3 CEILANDIA;0002018691;ESB 13;0.0;0.17;0.08;100.0;-52.94;100.0
UBS 6 LAGO OESTE SOBRADINHO;0002062720;ESB FLOR DO CERRADO;2.36;0.53;0.43;-77.54;-18.87;-81.78
UBS 1 SANTA MARIA;0001879774;0553/34;0.48;0.74;1.29;54.17;74.32;168.75
UBS 17 CEILANDIA;0002019272;ESB 40;0.0;0.0;0.0;0.0;0.0;0.0
UBS 02 SAMAMBAIA;0001923676;ESB 01 - UBS 02 SAM;0.77;0.0;0.1;-100.0;100.0;-87.01
UBS 06 SAMAMBAIA;0001924478;ESB 03 - UBS 06 SAM;0.16;0.36;0.07;125.0;-80.56;-56.25
UBS 1 SOBRADINHO II;0002062755;ESB LILAS - SOB;4.82;3.53;1.06;-26.76;-69.97;-78.01
UBS 3 VALE DOS PINHEIROS SOBRADINHO II;0002062852;ESB VALE DOS PINHEIROS;0.16;4.13;0.38;2481.25;-90.8;137.5
UBS 03 TAGUATINGA;0002294923;ESB 03 - UBS 03TAG;0.71;0.31;0.21;-56.34;-32.26;-70.42
UBS 10 CEILANDIA;0002019078;ESB 31;0.0;0.59;0.0;100.0;-100.0;0.0
UBS 1 ASA NORTE;0002514109;ESB LUA;0.37;1.0;1.17;170.27;17.0;216.22
UBS 03 TAGUATINGA;0001923447;ESB 02 - UBS 03 TAG;0.53;0.25;0.13;-52.83;-48.0;-75.47
UBS 1 ASA SUL;0002203030;ESB LILAS;2.68;1.97;1.49;-26.49;-24.37;-44.4
UBS 3 GAMA;0001880330;1203/45;0.0;1.91;0.13;100.0;-93.19;100.0
UBS 01 VICENTE PIRES;0001917870;ESB 01 - UBS 01 VP;0.76;0.0;0.0;-100.0;0.0;-100.0
UBS 1 CRUZEIRO;0002203111;ESB INGA;1.33;0.14;0.0;-89.47;-100.0;-100.0
UBS 01 RECANTO DAS EMAS;0002064332;ESB 03 - UBS 01 REC;0.31;0.16;0.0;-48.39;-100.0;-100.0
UBS 05 SAMAMBAIA;0002064251;ESB 03 - UBS 05 SAM;0.0;1.33;0.9;100.0;-32.33;100.0
UBS 1 JARDINS MANGUEIRAL;0001910280;ESB 1 JARDINS MANGUEIRAL;1.98;1.49;0.98;-24.75;-34.23;-50.51
UBS 1 CEILANDIA;0002018594;ESB 7;0.0;1.88;1.05;100.0;-44.15;100.0
UBS 1 GAMA;0002378590;1236/72;0.0;0.0;0.0;0.0;0.0;0.0
UBS 5 SANTA MARIA;0002167697;1220/56;0.61;0.95;0.08;55.74;-91.58;-86.89
